Date,Open_lag_10,High_lag_10,Low_lag_10,Close_lag_10,EWJ.Volume_lag_10,EWJ.rsi_lag_10,EWJ.macd_lag_10,EWJ.signal_line_lag_10,EWJ.High.Minus.Low_lag_10,EWJ.Percent.Price_lag_10,Price_lag_10,NYSE.Volatility_lag_10,US_10Y_YIELD_lag_10,JPN_10Y_YIELD_lag_10,USD_JPY_lag_10,Toyota.Price.Change_lag_10,Mitsubishi_UFJ_Financial_Group.Price.Change_lag_10,Sony.Price.Change_lag_10,Hitachi.Price.Change_lag_10,R_Holdings.Price.Change_lag_10,Sumitomo_Mitsui_Financial_Group.Price.Change_lag_10,Keyence.Price.Change_lag_10,Tokio_Marine_Holdings.Price.Change_lag_10,Tokyo_Electron.Price.Change_lag_10,Shin_Etsu_Chemical.Price.Change_lag_10,Nikkei_225.Percent.Change_lag_10,Nikkei_225.High.Low.Diff_lag_10,Open_lag_2,High_lag_2,Low_lag_2,Close_lag_2,EWJ.Volume_lag_2,EWJ.rsi_lag_2,EWJ.macd_lag_2,EWJ.signal_line_lag_2,EWJ.High.Minus.Low_lag_2,EWJ.Percent.Price_lag_2,Price_lag_2,NYSE.Volatility_lag_2,US_10Y_YIELD_lag_2,JPN_10Y_YIELD_lag_2,USD_JPY_lag_2,Toyota.Price.Change_lag_2,Mitsubishi_UFJ_Financial_Group.Price.Change_lag_2,Sony.Price.Change_lag_2,Hitachi.Price.Change_lag_2,R_Holdings.Price.Change_lag_2,Sumitomo_Mitsui_Financial_Group.Price.Change_lag_2,Keyence.Price.Change_lag_2,Tokio_Marine_Holdings.Price.Change_lag_2,Tokyo_Electron.Price.Change_lag_2,Shin_Etsu_Chemical.Price.Change_lag_2,Nikkei_225.Percent.Change_lag_2,Nikkei_225.High.Low.Diff_lag_2,Open_lag_1,High_lag_1,Low_lag_1,Close_lag_1,EWJ.Volume_lag_1,EWJ.rsi_lag_1,EWJ.macd_lag_1,EWJ.signal_line_lag_1,EWJ.High.Minus.Low_lag_1,EWJ.Percent.Price_lag_1,Price_lag_1,NYSE.Volatility_lag_1,US_10Y_YIELD_lag_1,JPN_10Y_YIELD_lag_1,USD_JPY_lag_1,Toyota.Price.Change_lag_1,Mitsubishi_UFJ_Financial_Group.Price.Change_lag_1,Sony.Price.Change_lag_1,Hitachi.Price.Change_lag_1,R_Holdings.Price.Change_lag_1,Sumitomo_Mitsui_Financial_Group.Price.Change_lag_1,Keyence.Price.Change_lag_1,Tokio_Marine_Holdings.Price.Change_lag_1,Tokyo_Electron.Price.Change_lag_1,Shin_Etsu_Chemical.Price.Change_lag_1,Nikkei_225.Percent.Change_lag_1,Nikkei_225.High.Low.Diff_lag_1,Open_lag_0,High_lag_0,Low_lag_0,Close_lag_0,EWJ.Volume_lag_0,EWJ.rsi_lag_0,EWJ.macd_lag_0,EWJ.signal_line_lag_0,EWJ.High.Minus.Low_lag_0,EWJ.Percent.Price_lag_0,Price_lag_0,NYSE.Volatility_lag_0,US_10Y_YIELD_lag_0,JPN_10Y_YIELD_lag_0,USD_JPY_lag_0,Toyota.Price.Change_lag_0,Mitsubishi_UFJ_Financial_Group.Price.Change_lag_0,Sony.Price.Change_lag_0,Hitachi.Price.Change_lag_0,R_Holdings.Price.Change_lag_0,Sumitomo_Mitsui_Financial_Group.Price.Change_lag_0,Keyence.Price.Change_lag_0,Tokio_Marine_Holdings.Price.Change_lag_0,Tokyo_Electron.Price.Change_lag_0,Shin_Etsu_Chemical.Price.Change_lag_0,Nikkei_225.Percent.Change_lag_0,Nikkei_225.High.Low.Diff_lag_0,EWJ.Percent.Price_forward_1
2022-11-15 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.35274097016389,53.39154385170389,52.751311108079776,52.91621780395508,3360200,,0.0,0.0,0.6402327436241109,-0.818183205344462,Ticker,,3.691999912261963,,138.96499633789062,28.34961592511422,13.118559069085675,37.94519090964923,-4.847313155920119,0.0,27.22627761412309,168.31930677408673,22.50036963105731,44.99850814669844,4.801284951392063,0.2003971887594648,165.189453125,
2022-11-16 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.35274097016389,53.39154385170389,52.751311108079776,52.91621780395508,3360200.0,,0.0,0.0,0.6402327436241109,-0.818183205344462,Ticker,,3.691999912261963,,138.96499633789062,28.34961592511422,13.118559069085675,37.94519090964923,-4.847313155920119,0.0,27.22627761412309,168.31930677408673,22.50036963105731,44.99850814669844,4.801284951392063,0.2003971887594648,165.189453125,52.86771326866219,52.9647167669583,52.57669907332762,52.73190689086914,3337000,0.0,-0.0147028648615545,-0.0029405729723109,0.3880176936306796,-0.2568796140338321,Date,,3.775000095367432,,139.32200622558594,-12.757326902925117,8.62077969005611,17.5131675126313,-9.694626116343215,-44.62235734269416,23.926122310478604,59.40681024357036,33.28179494402002,89.996067909251,14.403855387942258,0.0330204865376295,138.62890625,-0.818183205344462
2022-11-17 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.35274097016389,53.39154385170389,52.751311108079776,52.91621780395508,3360200.0,,0.0,0.0,0.6402327436241109,-0.818183205344462,Ticker,,3.691999912261963,,138.96499633789062,28.34961592511422,13.118559069085675,37.94519090964923,-4.847313155920119,0.0,27.22627761412309,168.31930677408673,22.50036963105731,44.99850814669844,4.801284951392063,0.2003971887594648,165.189453125,52.86771326866219,52.9647167669583,52.57669907332762,52.73190689086914,3337000.0,0.0,-0.0147028648615545,-0.0029405729723109,0.3880176936306796,-0.2568796140338321,Date,,3.775000095367432,,139.32200622558594,-12.757326902925117,8.62077969005611,17.5131675126313,-9.694626116343215,-44.62235734269416,23.926122310478604,59.40681024357036,33.28179494402002,89.996067909251,14.403855387942258,0.0330204865376295,138.62890625,52.19837970120948,52.68340458848925,52.19837970120948,52.6348991394043,2996600,0.0,-0.033793159501144,-0.0091110902780775,0.4850248872797706,0.836270092469364,2022-11-25,0.2213851987303173,3.818000078201294,,140.41200256347656,4.25244238661503,12.837460387803048,-19.459074875403985,4.653349830690331,-26.77341741248074,12.9255721500856,-772.2884935334005,34.219309972680094,-67.49728930695892,-0.960257060875847,-0.407553694351579,136.28125,-0.2568796140338321
2022-11-18 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.86771326866219,52.9647167669583,52.57669907332762,52.73190689086914,3337000.0,0.0,-0.0147028648615545,-0.0029405729723109,0.3880176936306796,-0.2568796140338321,Date,,3.775000095367432,,139.32200622558594,-12.757326902925117,8.62077969005611,17.5131675126313,-9.694626116343215,-44.62235734269416,23.926122310478604,59.40681024357036,33.28179494402002,89.996067909251,14.403855387942258,0.0330204865376295,138.62890625,52.19837970120948,52.68340458848925,52.19837970120948,52.6348991394043,2996600.0,0.0,-0.033793159501144,-0.0091110902780775,0.4850248872797706,0.836270092469364,2022-11-25,0.2213851987303173,3.818000078201294,,140.41200256347656,4.25244238661503,12.837460387803048,-19.459074875403985,4.653349830690331,-26.77341741248074,12.9255721500856,-772.2884935334005,34.219309972680094,-67.49728930695892,-0.960257060875847,-0.407553694351579,136.28125,52.83861240791859,52.8483112774685,52.51849420607845,52.615501403808594,1908300,0.0,-0.0499122335312378,-0.0172713189287096,0.3298170713900461,-0.4222499303871936,2022-11-28,0.2260194539658117,3.825000047683716,,140.2530059814453,-29.294602558757106,-12.837402718508542,-14.5943060509544,-5.429085705365651,19.832160221619233,-35.7517091564705,297.0340715815619,-56.250927565419715,-41.78372330880302,-19.205141164708493,-0.2045688236918907,192.1796875,0.836270092469364
2022-11-21 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19837970120948,52.68340458848925,52.19837970120948,52.6348991394043,2996600.0,0.0,-0.033793159501144,-0.0091110902780775,0.4850248872797706,0.836270092469364,2022-11-25,0.2213851987303173,3.818000078201294,,140.41200256347656,4.25244238661503,12.837460387803048,-19.459074875403985,4.653349830690331,-26.77341741248074,12.9255721500856,-772.2884935334005,34.219309972680094,-67.49728930695892,-0.960257060875847,-0.407553694351579,136.28125,52.83861240791859,52.8483112774685,52.51849420607845,52.615501403808594,1908300.0,0.0,-0.0499122335312378,-0.0172713189287096,0.3298170713900461,-0.4222499303871936,2022-11-28,0.2260194539658117,3.825000047683716,,140.2530059814453,-29.294602558757106,-12.837402718508542,-14.5943060509544,-5.429085705365651,19.832160221619233,-35.7517091564705,297.0340715815619,-56.250927565419715,-41.78372330880302,-19.205141164708493,-0.2045688236918907,192.1796875,52.25657811207304,52.41178592142872,52.081968863992145,52.18867492675781,1972200,0.0,-0.0960211730798832,-0.0330212897589443,0.3298170574365713,-0.1299418901283608,2022-11-29,0.225246878119338,3.757999897003174,,142.09800720214844,-15.119795562203764,8.433360454745412,-15.567258272867091,3.4900418794825327,10.907687075253309,2.7501626762020805,-188.12158236546384,15.000247375667186,-3.2138428693160677,7.682056563124661,0.1298245672793526,155.9296875,-0.4222499303871936
2022-11-22 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.83861240791859,52.8483112774685,52.51849420607845,52.615501403808594,1908300.0,0.0,-0.0499122335312378,-0.0172713189287096,0.3298170713900461,-0.4222499303871936,2022-11-28,0.2260194539658117,3.825000047683716,,140.2530059814453,-29.294602558757106,-12.837402718508542,-14.5943060509544,-5.429085705365651,19.832160221619233,-35.7517091564705,297.0340715815619,-56.250927565419715,-41.78372330880302,-19.205141164708493,-0.2045688236918907,192.1796875,52.25657811207304,52.41178592142872,52.081968863992145,52.18867492675781,1972200.0,0.0,-0.0960211730798832,-0.0330212897589443,0.3298170574365713,-0.1299418901283608,2022-11-29,0.225246878119338,3.757999897003174,,142.09800720214844,-15.119795562203764,8.433360454745412,-15.567258272867091,3.4900418794825327,10.907687075253309,2.7501626762020805,-188.12158236546384,15.000247375667186,-3.2138428693160677,7.682056563124661,0.1298245672793526,155.9296875,52.848312774590795,53.304237365722656,52.819212464670485,53.304237365722656,2729500,60.52624498353544,-0.0420614163634738,-0.0348293150798502,0.4850249010521708,0.862704156850713,2022-11-30,0.2362815379789772,3.7060000896453857,,141.15499877929688,0.472493621135527,-6.746699026247711,-0.972953643866731,1.5512351091401797,-16.857337392982117,-1.1000850713628552,-940.6077691579922,-70.3136529102735,173.564453125,28.807711397712865,0.2951959223909552,170.1796875,-0.1299418901283608
2022-11-23 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.25657811207304,52.41178592142872,52.081968863992145,52.18867492675781,1972200.0,0.0,-0.0960211730798832,-0.0330212897589443,0.3298170574365713,-0.1299418901283608,2022-11-29,0.225246878119338,3.757999897003174,,142.09800720214844,-15.119795562203764,8.433360454745412,-15.567258272867091,3.4900418794825327,10.907687075253309,2.7501626762020805,-188.12158236546384,15.000247375667186,-3.2138428693160677,7.682056563124661,0.1298245672793526,155.9296875,52.848312774590795,53.304237365722656,52.819212464670485,53.304237365722656,2729500.0,60.52624498353544,-0.0420614163634738,-0.0348293150798502,0.4850249010521708,0.862704156850713,2022-11-30,0.2362815379789772,3.7060000896453857,,141.15499877929688,0.472493621135527,-6.746699026247711,-0.972953643866731,1.5512351091401797,-16.857337392982117,-1.1000850713628552,-940.6077691579922,-70.3136529102735,173.564453125,28.807711397712865,0.2951959223909552,170.1796875,53.46914521022126,54.08027763486581,53.41094458912414,53.91537094116211,3675200,70.35566180264982,0.0494454750176345,-0.0179743570603532,0.6693330457416664,0.8345480915890001,2022-12-01,0.2208329808109391,3.690999984741211,,138.60299682617188,-24.09717316063211,-15.929679177024129,-19.45907491721846,9.694626663993631,-137.83351185191805,-12.3755809026934,-594.0681329208819,-7.03136499219454,-128.5668867719305,0.0,-0.166415178722234,197.380859375,0.862704156850713
2022-11-25 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.848312774590795,53.304237365722656,52.819212464670485,53.304237365722656,2729500.0,60.52624498353544,-0.0420614163634738,-0.0348293150798502,0.4850249010521708,0.862704156850713,2022-11-30,0.2362815379789772,3.7060000896453857,,141.15499877929688,0.472493621135527,-6.746699026247711,-0.972953643866731,1.5512351091401797,-16.857337392982117,-1.1000850713628552,-940.6077691579922,-70.3136529102735,173.564453125,28.807711397712865,0.2951959223909552,170.1796875,53.46914521022126,54.08027763486581,53.41094458912414,53.91537094116211,3675200.0,70.35566180264982,0.0494454750176345,-0.0179743570603532,0.6693330457416664,0.8345480915890001,2022-12-01,0.2208329808109391,3.690999984741211,,138.60299682617188,-24.09717316063211,-15.929679177024129,-19.45907491721846,9.694626663993631,-137.83351185191805,-12.3755809026934,-594.0681329208819,-7.03136499219454,-128.5668867719305,0.0,-0.166415178722234,197.380859375,54.15788513591289,54.37129358753212,54.11908225363793,54.28398895263672,1951000,74.2267177480929,0.1499808526558794,0.0156166848828932,0.2522113338941949,0.2328447951897692,2022-12-02,0.2197205496731935,3.703000068664551,,139.10000610351562,-16.064782857290083,-4.966300617821389,-3.891815130954001,-10.0824357778979,-56.52165388254889,-3.3001545532943055,-643.5737824318348,-15.93776081277838,128.56594862019665,-37.45002574523187,-0.7335810267719419,321.060546875,0.8345480915890001
2022-11-28 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46914521022126,54.08027763486581,53.41094458912414,53.91537094116211,3675200.0,70.35566180264982,0.0494454750176345,-0.0179743570603532,0.6693330457416664,0.8345480915890001,2022-12-01,0.2208329808109391,3.690999984741211,,138.60299682617188,-24.09717316063211,-15.929679177024129,-19.45907491721846,9.694626663993631,-137.83351185191805,-12.3755809026934,-594.0681329208819,-7.03136499219454,-128.5668867719305,0.0,-0.166415178722234,197.380859375,54.15788513591289,54.37129358753212,54.11908225363793,54.28398895263672,1951000.0,74.2267177480929,0.1499808526558794,0.0156166848828932,0.2522113338941949,0.2328447951897692,2022-12-02,0.2197205496731935,3.703000068664551,,139.10000610351562,-16.064782857290083,-4.966300617821389,-3.891815130954001,-10.0824357778979,-56.52165388254889,-3.3001545532943055,-643.5737824318348,-15.93776081277838,128.56594862019665,-37.45002574523187,-0.7335810267719419,321.060546875,54.09967682678345,54.32278783275729,53.80866263205436,53.86686325073242,2778700,64.67053318922177,0.1937637181446945,0.0512460915352535,0.5141252007029351,-0.4303418979681757,2022-12-05,0.2287207315780723,3.747999906539917,,138.718994140625,-24.56966742315649,4.59151930361395,-19.459074627075097,-10.276280298133088,7.932864897597938,-5.225278949931862,-39.60454389498773,29.531730915515254,-138.2084241655557,-29.767969101281324,0.2428933087235602,153.25,0.2328447951897692
2022-11-29 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.15788513591289,54.37129358753212,54.11908225363793,54.28398895263672,1951000.0,74.2267177480929,0.1499808526558794,0.0156166848828932,0.2522113338941949,0.2328447951897692,2022-12-02,0.2197205496731935,3.703000068664551,,139.10000610351562,-16.064782857290083,-4.966300617821389,-3.891815130954001,-10.0824357778979,-56.52165388254889,-3.3001545532943055,-643.5737824318348,-15.93776081277838,128.56594862019665,-37.45002574523187,-0.7335810267719419,321.060546875,54.09967682678345,54.32278783275729,53.80866263205436,53.86686325073242,2778700.0,64.67053318922177,0.1937637181446945,0.0512460915352535,0.5141252007029351,-0.4303418979681757,2022-12-05,0.2287207315780723,3.747999906539917,,138.718994140625,-24.56966742315649,4.59151930361395,-19.459074627075097,-10.276280298133088,7.932864897597938,-5.225278949931862,-39.60454389498773,29.531730915515254,-138.2084241655557,-29.767969101281324,0.2428933087235602,153.25,53.54675091031298,53.85716655729306,53.50794802932887,53.53704833984375,2403800,58.69559874375001,0.1995483780648186,0.0809065488411665,0.3492185279641902,-0.0181198117612795,2022-12-06,0.2319539935305838,3.703000068664551,,138.7449951171875,-1.4174808142022357,6.0907595627453475,12.648398047406772,21.32817793996719,-22.806984264446328,9.900463930931892,772.2885044642899,-20.15658084066308,237.847921538194,26.88719702028584,0.6562525137511219,235.759765625,-0.4303418979681757
